tourney_id,tourney_name,surface,tourney_level,tourney_date,score,round,minutes,winner_rank,loser_rank,tie-break,bagel,year
2018-M-DC-2018-WG-M-USA-SRB-01,Davis Cup WG R1: USA vs SRB,Clay,D,20180202,6-4 6-7(7) 6-3 3-6 7-6(4),RR,195,18,84,2,0,2018
2018-M-DC-2018-WG-M-USA-SRB-01,Davis Cup WG R1: USA vs SRB,Clay,D,20180202,6-1 7-5,RR,57,230,50,0,0,2018
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Davis Cup G2 R1: BOL vs PER,Clay,D,20180203,6-2 6-2,RR,63,1428,240,0,0,2018
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Davis Cup G2 R1: BOL vs PER,Clay,D,20180203,7-6(8) 6-4,RR,99,482,590,1,0,2018
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Davis Cup G2 R1: BOL vs PER,Clay,D,20180203,6-2 6-4,RR,,878,1290,0,0,2018
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Davis Cup G2 R1: BOL vs PER,Clay,D,20180203,6-3 3-6 [10-8],RR,,1581,716,0,0,2018
2018-M-DC-2018-G2-EPA-M-EGY-NOR-01,Davis Cup G2 R1: EGY vs NOR,Hard,D,20180203,6-4 6-1,RR,62,208,1488,0,0,2018
2018-M-DC-2018-G2-EPA-M-EGY-NOR-01,Davis Cup G2 R1: EGY vs NOR,Hard,D,20180203,6-0 6-4,RR,59,237,408,0,1,2018
2018-M-DC-2018-G2-EPA-M-EGY-NOR-01,Davis Cup G2 R1: EGY vs NOR,Hard,D,20180203,6-4 6-0,RR,53,296,,0,1,2018
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Davis Cup G2 R1: ESA vs URU,Hard,D,20180203,6-1 6-3,RR,55,32,,0,0,2018
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Davis Cup G2 R1: ESA vs URU,Hard,D,20180203,6-3 6-7(4) 7-6(5),RR,143,207,305,2,0,2018
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Davis Cup G2 R1: ESA vs URU,Hard,D,20180203,6-4 6-4,RR,64,32,207,0,0,2018
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Davis Cup G2 R1: ESA vs URU,Hard,D,20180203,6-2 6-1,RR,48,,,0,0,2018
2018-M-DC-2018-G2-EPA-M-EST-LTU-01,Davis Cup G2 R1: EST vs LTU,Hard,D,20180203,7-5 6-2,RR,58,279,171,0,0,2018
2018-M-DC-2018-G2-EPA-M-EST-LTU-01,Davis Cup G2 R1: EST vs LTU,Hard,D,20180203,7-5 7-6(3),RR,88,116,896,1,0,2018
2018-M-DC-2018-G2-EPA-M-EST-LTU-01,Davis Cup G2 R1: EST vs LTU,Hard,D,20180203,6-0 6-1,RR,36,171,,0,1,2018
2018-M-DC-2018-G2-EPA-M-GEO-MAR-01,Davis Cup G2 R1: GEO vs MAR,Clay,D,20180203,6-3 6-3,RR,74,591,1082,0,0,2018
2018-M-DC-2018-G2-EPA-M-GEO-MAR-01,Davis Cup G2 R1: GEO vs MAR,Clay,D,20180203,3-6 6-3 6-3,RR,117,698,57,0,0,2018
2018-M-DC-2018-G2-EPA-M-GEO-MAR-01,Davis Cup G2 R1: GEO vs MAR,Clay,D,20180203,6-1 6-3,RR,,591,57,0,0,2018
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Davis Cup G2 R1: IRI vs HKG,Hard,D,20180203,7-6(1) 6-4,RR,137,1519,1331,1,0,2018
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Davis Cup G2 R1: IRI vs HKG,Hard,D,20180203,6-2 6-3,RR,56,1015,,0,0,2018
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Davis Cup G2 R1: IRI vs HKG,Hard,D,20180203,6-3 6-0,RR,56,1221,,0,1,2018
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Davis Cup G2 R1: IRL vs DEN,Hard,D,20180203,6-3 7-6(2),RR,89,559,895,1,0,2018
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Davis Cup G2 R1: IRL vs DEN,Hard,D,20180203,5-7 6-1 6-3,RR,117,840,943,0,0,2018
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Davis Cup G2 R1: IRL vs DEN,Hard,D,20180203,6-1 6-1,RR,64,559,840,0,0,2018
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Davis Cup G2 R1: IRL vs DEN,Hard,D,20180203,2-6 6-2 [10-8],RR,,943,895,0,0,2018
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Davis Cup G2 R1: LBN vs TPE,Hard,D,20180203,5-7 6-3 6-4,RR,124,504,699,0,0,2018
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Davis Cup G2 R1: LBN vs TPE,Hard,D,20180203,6-4 6-3,RR,68,1070,598,0,0,2018
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Davis Cup G2 R1: LBN vs TPE,Hard,D,20180203,6-0 6-0,RR,31,,,0,2,2018
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Davis Cup G2 R1: LBN vs TPE,Hard,D,20180203,6-1 6-1,RR,,322,,0,0,2018
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Davis Cup G2 R1: PHI vs INA,Hard,D,20180203,6-3 6-2,RR,83,1371,,0,0,2018
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Davis Cup G2 R1: PHI vs INA,Hard,D,20180203,6-2 7-5,RR,120,1402,1570,0,0,2018
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Davis Cup G2 R1: PHI vs INA,Hard,D,20180203,6-3 6-4,RR,85,1371,1402,0,0,2018
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Davis Cup G2 R1: PHI vs INA,Hard,D,20180203,6-3 6-3,RR,73,,1535,0,0,2018
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Davis Cup G2 R1: PUR vs MEX,Hard,D,20180203,7-6(5) 6-4,RR,106,560,,1,0,2018
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Davis Cup G2 R1: PUR vs MEX,Hard,D,20180203,6-3 6-4,RR,72,951,,0,0,2018
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Davis Cup G2 R1: PUR vs MEX,Hard,D,20180203,7-5 6-0,RR,73,560,,0,1,2018
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Davis Cup G2 R1: PUR vs MEX,Hard,D,20180203,7-5 6-2,RR,74,951,,0,0,2018
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Davis Cup G2 R1: ROU vs LUX,Hard,D,20180203,7-6(5) 1-6 6-3,RR,134,,596,1,0,2018
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Davis Cup G2 R1: ROU vs LUX,Hard,D,20180203,6-3 6-2,RR,57,94,,0,0,2018
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Davis Cup G2 R1: ROU vs LUX,Hard,D,20180203,6-1 6-1,RR,51,94,,0,0,2018
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Davis Cup G2 R1: ROU vs LUX,Hard,D,20180203,6-3 6-2,RR,61,797,,0,0,2018
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Davis Cup G2 R1: SLO vs POL,Hard,D,20180203,6-4 7-5,RR,94,52,224,0,0,2018
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Davis Cup G2 R1: SLO vs POL,Hard,D,20180203,6-4 6-2,RR,67,213,195,0,0,2018
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Davis Cup G2 R1: SLO vs POL,Hard,D,20180203,6-3 6-4,RR,,52,213,0,0,2018
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Davis Cup G2 R1: SLO vs POL,Hard,D,20180203,6-3 6-2,RR,,224,831,0,0,2018
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Davis Cup G2 R1: THA vs SRI,Clay,D,20180203,6-4 7-5,RR,94,1455,1408,0,0,2018
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Davis Cup G2 R1: THA vs SRI,Clay,D,20180203,6-3 6-3,RR,80,458,1674,0,0,2018
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Davis Cup G2 R1: THA vs SRI,Clay,D,20180203,7-5 6-0,RR,68,458,,0,1,2018
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Davis Cup G2 R1: THA vs SRI,Clay,D,20180203,7-5 6-2,RR,80,1408,1674,0,0,2018
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Davis Cup G2 R1: TUN vs FIN,Hard,D,20180203,6-2 7-5,RR,81,109,643,0,0,2018
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Davis Cup G2 R1: TUN vs FIN,Hard,D,20180203,6-4 6-1,RR,74,611,682,0,0,2018
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Davis Cup G2 R1: TUN vs FIN,Hard,D,20180203,6-0 6-4,RR,69,109,611,0,1,2018
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Davis Cup G2 R1: TUN vs FIN,Hard,D,20180203,3-6 6-4 6-4,RR,,643,526,0,0,2018
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Davis Cup G2 R1: TUR vs ZIM,Hard,D,20180203,6-4 1-6 6-3,RR,114,463,422,0,0,2018
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Davis Cup G2 R1: TUR vs ZIM,Hard,D,20180203,6-4 7-5,RR,94,502,260,0,0,2018
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Davis Cup G2 R1: TUR vs ZIM,Hard,D,20180203,7-5 6-4,RR,,867,,0,0,2018
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Davis Cup G2 R1: VEN vs GUA,Hard,D,20180203,7-6(4) 7-6(4),RR,129,838,860,2,0,2018
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Davis Cup G2 R1: VEN vs GUA,Hard,D,20180203,6-2 6-3,RR,66,630,1438,0,0,2018
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Davis Cup G2 R1: VEN vs GUA,Hard,D,20180203,4-6 6-3 6-0,RR,118,838,630,0,1,2018
2018-0375,Montpellier,Hard,A,20180205,7-6(5) 7-6(1),R32,113,190,137,2,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 6-4,R32,76,44,53,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,5-7 6-3 6-4,R32,124,109,41,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-7(2) 2-5 RET,R32,81,105,125,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,4-6 7-5 7-5,R32,133,91,78,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 6-4,R32,74,36,69,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-0 6-3,R32,56,33,56,0,1,2018
2018-0375,Montpellier,Hard,A,20180205,7-6(4) 6-7(5) 6-4,R32,142,76,146,2,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-1 6-2,R32,49,121,148,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-7(5) 6-3 6-4,R32,148,49,39,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-3 7-6(6),R32,98,117,55,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-1 4-6 7-6(3),R32,143,64,142,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-1 6-2,R16,49,17,190,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 7-6(4),R16,100,44,109,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,7-6(3) 6-7(3) 7-6(4),R16,144,19,105,3,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-2 6-1,R16,61,36,91,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,7-6(3) 5-7 6-3,R16,128,33,76,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,7-5 6-4,R16,88,30,121,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-2 7-6(11),R16,89,49,117,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 6-2,R16,83,7,64,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-1 6-4,QF,53,17,44,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 7-6(1),QF,109,19,36,1,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 6-2,QF,81,33,30,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 6-4,QF,79,7,49,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,1-6 5-5 RET,SF,63,17,19,0,0,2018
2018-0375,Montpellier,Hard,A,20180205,6-4 0-6 6-3,SF,108,33,7,0,1,2018
2018-0375,Montpellier,Hard,A,20180205,7-6(2) 6-4,F,87,17,33,1,0,2018
2018-7161,Quito,Clay,A,20180205,7-6(5) 6-3,R32,79,282,113,1,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 6-2,R32,86,98,99,0,0,2018
2018-7161,Quito,Clay,A,20180205,4-6 6-4 6-2,R32,115,86,108,0,0,2018
2018-7161,Quito,Clay,A,20180205,7-5 6-0,R32,92,122,119,0,1,2018
2018-7161,Quito,Clay,A,20180205,6-3 6-4,R32,70,159,141,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 7-6(8),R32,99,118,66,1,0,2018
2018-7161,Quito,Clay,A,20180205,6-7(4) 6-2 7-6(5),R32,130,95,195,2,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 5-7 7-5,R32,142,135,1753,0,0,2018
2018-7161,Quito,Clay,A,20180205,7-6(5) 6-3,R32,109,107,247,1,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 6-7(6) 7-6(4),R32,129,90,133,2,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 6-7(5) 6-2,R32,156,152,131,1,0,2018
2018-7161,Quito,Clay,A,20180205,7-5 6-4,R32,89,156,101,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-3 3-6 6-3,R16,108,21,282,0,0,2018
2018-7161,Quito,Clay,A,20180205,4-6 6-1 6-4,R16,121,98,86,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 3-6 6-4,R16,108,43,122,0,0,2018
2018-7161,Quito,Clay,A,20180205,7-6(4) 4-6 7-5,R16,219,118,159,1,0,2018
2018-7161,Quito,Clay,A,20180205,4-6 7-6(5) 6-3,R16,125,95,135,1,0,2018
2018-7161,Quito,Clay,A,20180205,7-6(4) 7-5,R16,117,107,46,1,0,2018
2018-7161,Quito,Clay,A,20180205,7-5 6-7(3) 7-6(6),R16,150,152,90,2,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 6-2,R16,65,156,10,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-2 6-4,QF,78,21,98,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 2-6 6-4,QF,110,118,43,0,0,2018
2018-7161,Quito,Clay,A,20180205,3-6 6-2 7-6(5),QF,114,107,95,1,0,2018
2018-7161,Quito,Clay,A,20180205,6-3 6-4,QF,120,156,152,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-4 6-7(4) 6-4,SF,162,21,118,1,0,2018
2018-7161,Quito,Clay,A,20180205,4-6 6-3 6-2,SF,146,107,156,0,0,2018
2018-7161,Quito,Clay,A,20180205,6-3 4-6 6-4,F,147,107,21,0,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(4) 6-3,R32,103,123,185,1,0,2018
2018-7434,Sofia,Hard,A,20180205,6-3 6-3,R32,77,187,89,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-4 6-4,R32,79,96,71,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-3 6-4,R32,73,77,92,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-4 6-4,R32,78,111,88,0,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(5) 6-4,R32,75,93,42,1,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(6) 6-1,R32,96,68,340,1,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(3) 6-4,R32,86,82,110,1,0,2018
2018-7434,Sofia,Hard,A,20180205,6-4 6-1,R32,60,129,72,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-3 6-7(2) 6-3,R32,114,67,199,1,0,2018
2018-7434,Sofia,Hard,A,20180205,6-3 6-4,R32,78,74,,0,0,2018
2018-7434,Sofia,Hard,A,20180205,7-5 6-1,R32,76,147,1529,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-7(4) 6-3 6-1,R16,115,123,25,1,0,2018
2018-7434,Sofia,Hard,A,20180205,4-6 6-2 7-5,R16,128,187,96,0,0,2018
2018-7434,Sofia,Hard,A,20180205,4-6 7-6(5) 7-6(2),R16,153,28,77,2,0,2018
2018-7434,Sofia,Hard,A,20180205,6-2 6-2,R16,67,93,111,0,0,2018
2018-7434,Sofia,Hard,A,20180205,7-5 7-6(6),R16,100,82,68,1,0,2018
2018-7434,Sofia,Hard,A,20180205,7-5 7-6(5),R16,101,129,35,1,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(4) 1-6 7-6(5),R16,127,67,74,2,0,2018
2018-7434,Sofia,Hard,A,20180205,4-6 6-2 6-3,R16,119,15,147,0,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(2) 6-4,QF,113,187,123,1,0,2018
2018-7434,Sofia,Hard,A,20180205,6-4 6-4,QF,80,93,28,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-4 4-6 6-3,QF,102,129,82,0,0,2018
2018-7434,Sofia,Hard,A,20180205,6-1 7-6(3),QF,83,15,67,1,0,2018
2018-7434,Sofia,Hard,A,20180205,6-4 6-2,SF,76,93,187,0,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(6) 6-4,SF,84,129,15,1,0,2018
2018-7434,Sofia,Hard,A,20180205,7-6(6) 6-7(4) 6-4,F,139,129,93,2,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-3 6-3,R32,80,69,119,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,7-6(4) 6-4,R32,95,70,71,1,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-2 6-4,R32,87,114,76,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-0 6-3,R32,62,51,60,0,1,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-2 6-1,R32,57,137,276,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-4 6-3,R32,81,24,418,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-1 6-4,R32,65,43,32,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,7-6(4) 6-1,R32,84,88,190,1,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-7(4) 6-2 6-4,R32,141,50,105,1,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-2 7-5,R32,92,40,96,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,2-6 6-4 6-4,R32,124,59,87,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-1 6-4,R32,70,66,102,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,7-6(5) 1-6 7-6(6),R16,161,69,10,2,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,7-6(5) 7-6(6),R16,139,70,114,2,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,3-6 7-5 6-1,R16,130,51,20,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,3-6 6-3 6-2,R16,109,24,137,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-4 6-3,R16,81,43,88,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-3 6-3,R16,73,50,22,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-2 6-4,R16,77,59,40,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-4 6-3,R16,89,6,66,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-3 7-5,QF,85,70,69,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-4 6-4,QF,97,51,24,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-4 3-6 6-3,QF,122,43,50,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,7-6(7) 6-4,QF,108,6,59,1,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-4 2-6 6-1,SF,116,51,70,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-2 6-1,SF,63,6,43,0,0,2018
2018-0506,Buenos Aires,Clay,A,20180212,6-2 6-4,F,90,6,51,0,0,2018
2018-0424,New York,Hard,A,20180212,3-6 6-3 6-4,R32,104,94,79,0,0,2018
2018-0424,New York,Hard,A,20180212,6-4 7-6(4),R32,80,89,58,1,0,2018
2018-0424,New York,Hard,A,20180212,6-3 7-6(4),R32,91,44,65,1,0,2018
2018-0424,New York,Hard,A,20180212,6-4 6-2,R32,79,63,108,0,0,2018
2018-0424,New York,Hard,A,20180212,4-6 7-6(1) 6-4,R32,126,95,132,1,0,2018
2018-0424,New York,Hard,A,20180212,1-6 6-3 7-6(7),R32,132,128,49,1,0,2018
2018-0424,New York,Hard,A,20180212,7-5 6-3,R32,94,27,232,0,0,2018
2018-0424,New York,Hard,A,20180212,7-5 6-1,R32,82,72,139,0,0,2018
2018-0424,New York,Hard,A,20180212,6-4 6-3,R32,71,91,109,0,0,2018
2018-0424,New York,Hard,A,20180212,6-4 6-4,R32,58,100,61,0,0,2018
2018-0424,New York,Hard,A,20180212,4-6 6-4 6-2,R32,103,98,873,0,0,2018
2018-0424,New York,Hard,A,20180212,4-6 6-3 7-6(5),R32,117,131,146,1,0,2018
2018-0424,New York,Hard,A,20180212,6-4 6-3,R16,64,12,94,0,0,2018
2018-0424,New York,Hard,A,20180212,6-4 6-4,R16,60,89,44,0,0,2018
2018-0424,New York,Hard,A,20180212,6-7(5) 7-5 4-1 RET,R16,120,25,63,1,0,2018
2018-0424,New York,Hard,A,20180212,7-5 7-6(5),R16,108,128,95,1,0,2018
2018-0424,New York,Hard,A,20180212,6-2 6-4,R16,65,27,72,0,0,2018
2018-0424,New York,Hard,A,20180212,7-6(5) 3-6 6-3,R16,125,91,18,1,0,2018
2018-0424,New York,Hard,A,20180212,6-4 3-6 6-0,R16,94,98,100,0,1,2018
2018-0424,New York,Hard,A,20180212,3-6 6-4 7-6(5),R16,111,11,131,1,0,2018
2018-0424,New York,Hard,A,20180212,7-6(5) 7-6(4),QF,79,12,89,2,0,2018
2018-0424,New York,Hard,A,20180212,7-5 2-6 6-3,QF,150,25,128,0,0,2018
2018-0424,New York,Hard,A,20180212,4-6 6-3 6-1,QF,117,27,91,0,0,2018
2018-0424,New York,Hard,A,20180212,6-3 5-7 6-4,QF,124,11,98,0,0,2018
2018-0424,New York,Hard,A,20180212,6-7(5) 7-5 6-3,SF,118,12,25,1,0,2018
2018-0424,New York,Hard,A,20180212,6-1 3-6 7-6(4),SF,131,11,27,1,0,2018
2018-0424,New York,Hard,A,20180212,4-6 6-3 7-6(1),F,133,11,12,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 7-6(5),R32,106,5,41,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-2 3-6 7-5,R32,135,38,168,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 6-4,R32,77,29,74,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,7-5 6-4,R32,93,34,16,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-1 6-3,R32,64,7,101,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-3 7-6(4),R32,87,37,150,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,1-6 7-6(5) 6-2,R32,108,67,56,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,7-5 6-3,R32,71,17,53,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 7-6(9),R32,120,57,28,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,3-1 RET,R32,15,80,33,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 1-6 6-2,R32,109,81,68,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 6-3,R32,84,4,39,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,4-6 6-3 6-2,R32,88,259,13,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-2 6-2,R32,54,42,352,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,3-6 7-6(1) 7-6(5),R32,153,36,48,2,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-1 6-2,R32,47,2,116,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,7-6(4) 7-5,R16,103,5,38,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 7-6(4),R16,105,34,29,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-1 6-3,R16,55,7,37,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-1 6-2,R16,60,17,67,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,3-6 7-6(2) 6-4,R16,131,57,80,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 6-3,R16,78,81,4,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-4 6-0,R16,65,42,259,0,1,2018
2018-0407,Rotterdam,Hard,A,20180212,7-6(8) 7-5,R16,101,2,36,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-3 6-4,QF,76,5,34,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,W/O,QF,,7,17,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,7-6(4) 4-6 6-3,QF,123,81,57,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,4-6 6-1 6-1,QF,79,2,42,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-3 0-1 RET,SF,61,5,7,0,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-3 7-6(3),SF,84,2,81,1,0,2018
2018-0407,Rotterdam,Hard,A,20180212,6-2 6-2,F,55,2,5,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-2 6-4,R32,67,10,96,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-2 2-6 6-2,R32,84,91,88,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-2 7-5,R32,87,303,131,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,3-6 6-3 6-1,R32,101,30,115,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,2-6 6-3 7-6(4),R32,108,85,12,1,0,2018
2018-0499,Delray Beach,Hard,A,20180219,7-5 6-4,R32,98,93,97,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,7-5 7-6(4),R32,113,46,78,1,0,2018
2018-0499,Delray Beach,Hard,A,20180219,7-6(6) 6-1,R32,81,57,143,1,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-1 7-5,R32,84,32,105,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-3 6-4,R32,70,51,77,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-1 6-2,R32,68,75,140,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-4 6-2,R32,78,76,188,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,5-7 6-3 6-4,R32,124,18,87,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,3-6 7-5 6-1,R32,101,64,98,0,0,2018
2018-0499,Delray Beach,Hard,A,20180219,7-6(5) 7-6(6),R32,95,228,58,2,0,2018
2018-0499,Delray Beach,Hard,A,20180219,6-4 6-4,R32,79,8,225,0,0,2018
